raw_id,source_channel,query_id,title,year,authors,venue,doi,url,abstract,raw_status,dedupe_status,pnce_status,exclusion_reason,match_score
RAW185,OpenAlex,Q5,Machine Learning Applications for Precision Agriculture: A Comprehensive Review,2020,Abhinav Sharma; Arpit Jain; Prateek Gupta; Vinay Chowdary,IEEE Access,10.1109/access.2020.3048415,https://doi.org/10.1109/access.2020.3048415,"Agriculture plays a vital role in the economic growth of any country. With the increase of population, frequent changes in climatic conditions and limited resources, it becomes a challenging task to fulfil the food requirement of the present population. Precision agriculture also known as smart farming have emerged as an innovative tool to address current challenges in agricultural sustainability. The mechanism that drives this cutting edge technology is machine learning (ML). It gives the machine ability to learn without being explicitly programmed. ML together with IoT (Internet of Things) enabled farm machinery are key components of the next agriculture revolution. In this article, authors present a systematic review of ML applications in the field of agriculture. The areas that are focused are prediction of soil parameters such as organic carbon and moisture content, crop yield prediction, disease and weed detection in crops and species detection. ML with computer vision are reviewed for the classification of a different set of crop images in order to monitor the crop quality and yield assessment. This approach can be integrated for enhanced livestock production by predicting fertility patterns, diagnosing eating disorders, cattle behaviour based on ML models using data collected by collar sensors, etc. Intelligent irrigation which includes drip irrigation and intelligent harvesting techniques are also reviewed that reduces human labour to a great extent. This article demonstrates how knowledge-based agriculture can improve the sustainable productivity and quality of the product.",identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW186,OpenAlex,Q5,Energy-Efficient Wireless Sensor Networks for Precision Agriculture: A Review,2017,Haider Mahmood Jawad; Rosdiadee Nordin; Sadik Kamel Gharghan; Aqeel Mahmood Jawad; Mahamod Ismail,Sensors,10.3390/s17081781,https://doi.org/10.3390/s17081781,"Wireless sensor networks (WSNs) can be used in agriculture to provide farmers with a large amount of information. Precision agriculture (PA) is a management strategy that employs information technology to improve quality and production. Utilizing wireless sensor technologies and management tools can lead to a highly effective, green agriculture. Based on PA management, the same routine to a crop regardless of site environments can be avoided. From several perspectives, field management can improve PA, including the provision of adequate nutrients for crops and the wastage of pesticides for the effective control of weeds, pests, and diseases. This review outlines the recent applications of WSNs in agriculture research as well as classifies and compares various wireless communication protocols, the taxonomy of energy-efficient and energy harvesting techniques for WSNs that can be used in agricultural monitoring systems, and comparison between early research works on agriculture-based WSNs. The challenges and limitations of WSNs in the agricultural domain are explored, and several power reduction and agricultural management techniques for long-term monitoring are highlighted. These approaches may also increase the number of opportunities for processing Internet of Things (IoT) data.",identified,duplicate,pending,D01_duplicate_of_RAW143,
RAW187,OpenAlex,Q5,Precision Agriculture Techniques and Practices: From Considerations to Applications,2019,Uferah Shafi; Rafia Mumtaz; José García-Nieto; Syed Ali Hassan; Syed Ali Raza Zaidi; Naveed Iqbal,Sensors,10.3390/s19173796,https://doi.org/10.3390/s19173796,"Internet of Things (IoT)-based automation of agricultural events can change the agriculture sector from being static and manual to dynamic and smart, leading to enhanced production with reduced human efforts. Precision Agriculture (PA) along with Wireless Sensor Network (WSN) are the main drivers of automation in the agriculture domain. PA uses specific sensors and software to ensure that the crops receive exactly what they need to optimize productivity and sustainability. PA includes retrieving real data about the conditions of soil, crops and weather from the sensors deployed in the fields. High-resolution images of crops are obtained from satellite or air-borne platforms (manned or unmanned), which are further processed to extract information used to provide future decisions. In this paper, a review of near and remote sensor networks in the agriculture domain is presented along with several considerations and challenges. This survey includes wireless communication technologies, sensors, and wireless nodes used to assess the environmental behaviour, the platforms used to obtain spectral images of crops, the common vegetation indices used to analyse spectral images and applications of WSN in agriculture. As a proof of concept, we present a case study showing how WSN-based PA system can be implemented. We propose an IoT-based smart solution for crop health monitoring, which is comprised of two modules. The first module is a wireless sensor network-based system to monitor real-time crop health status. The second module uses a low altitude remote sensing platform to obtain multi-spectral imagery, which is further processed to classify healthy and unhealthy crops. We also highlight the results obtained using a case study and list the challenges and future directions based on our work.",identified,duplicate,pending,D01_duplicate_of_RAW141,
RAW188,OpenAlex,Q5,Applications of Wireless Sensor Networks: An Up-to-Date Survey,2020,Dionisis Kandris; Christos T. Nakas; Dimitrios Vomvas; Grigorios Koulouras,Applied System Innovation,10.3390/asi3010014,https://doi.org/10.3390/asi3010014,"Wireless Sensor Networks are considered to be among the most rapidly evolving technological domains thanks to the numerous benefits that their usage provides. As a result, from their first appearance until the present day, Wireless Sensor Networks have had a continuously growing range of applications. The purpose of this article is to provide an up-to-date presentation of both traditional and most recent applications of Wireless Sensor Networks and hopefully not only enable the comprehension of this scientific area but also facilitate the perception of novel applications. In order to achieve this goal, the main categories of applications of Wireless Sensor Networks are identified, and characteristic examples of them are studied. Their particular characteristics are explained, while their pros and cons are denoted. Next, a discussion on certain considerations that are related with each one of these specific categories takes place. Finally, concluding remarks are drawn.",identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW189,OpenAlex,Q5,Monitoring Plant Growth in a Greenhouse Using IoT with the Energy-Efficient Wireless Sensor Network,2022,A. C. Savitha; H. S. Aravind; M. N. Jayaram; K. Harshith; V. Nagaraj,Studies in computational intelligence,10.1007/978-3-031-14748-7_5,https://doi.org/10.1007/978-3-031-14748-7_5,,identified,unique,candidate_core,,
RAW190,OpenAlex,Q6,"Internet of Things in Greenhouse Agriculture: A Survey on Enabling Technologies, Applications, and Protocols",2022,Muhammad Shoaib Farooq; Shamyla Riaz; Mamoun Abu Helou; Falak Sher Khan; Adnan Abid; Atif Alvi,IEEE Access,10.1109/access.2022.3166634,https://doi.org/10.1109/access.2022.3166634,"The greenhouse is one of the sustainable forms of smart agricultural farming. It is considered as an alternate method to overcome the food crisis which is generated due to high population growth, climate change, and environmental pollution. Although this method supports off-the-season crops within the enclosed area even in severe climatic zones. It has required to efficiently control and manage the crop parameters at a greenhouse in a more precise and secure way. The advancement of the Internet of Things (IoT) has introduced smart solutions to automate the greenhouse farming parameters such as plant monitoring, internal atmosphere control, and irrigation control. The survey presents a hierarchy on the major components of IoT-based greenhouse farming. A rigorous discussion on greenhouse farming techniques, IoT-based greenhouse categories, network technologies (cloud/edge computing, IoT protocols, data analytics, sensors) has been presented. Furthermore, a detailed discussion on mobile-based greenhouse applications and IoT applications has been presented to manage the greenhouse farm. Moreover, the success stories and statistical analysis of some agricultural countries have been presented to standardize IoT-based greenhouse farming. Lastly, the open issues and research challenges related to IoT-enabled greenhouse farming has been presented with state-of-the-art future research directions.",identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW191,OpenAlex,Q6,Edge Computing in Smart Agriculture Scenario Based on TinyML for Irrigation Control,2023,Carlos Hernández Hidalgo; Aurora González-Vidal; Antonio Skármeta,,10.1109/wf-iot58464.2023.10539452,https://doi.org/10.1109/wf-iot58464.2023.10539452,"Various regions around the world are encountering substantial difficulties as a result of arid conditions, vulnerability to climate change, and water shortages. These factors present significant obstacles to maintaining agricultural practices. Water stress resulting from limited water availability adversely affects crop growth and productivity. To tackle this pressing issue, the application of Tiny Machine Learning (TinyML) models for optimizing crop irrigation is proposed. TinyML involves implementing machine learning algorithms on resource-constrained devices, such as microcontrollers. By collecting and processing meteorological and crop data, a TinyML model has been trained to optimize irrigation practices and detect crop anomalies in real-time. This approach has the potential to revolutionize agricultural practices by enabling precise and efficient water management, even in remote environments. This work tackles the first steps to implementing TinyML algorithms for irrigation. We have computed the relationship between humidity and temperature changes with NDVI (Nor-malized Difference Vegetation Index) anomalies in crops to make predictions and make Intelligent decisions toward water usage.",identified,unique,candidate_core,,
RAW192,OpenAlex,Q6,A Comprehensive IoT edge based smart irrigation system for tomato cultivation,2024,Rohit Kumar Kasera; Tapodhir Acharjee,Internet of Things,10.1016/j.iot.2024.101356,https://doi.org/10.1016/j.iot.2024.101356,,identified,unique,candidate_core,,
RAW193,OpenAlex,Q6,Edge IoT Prototyping Using Model-Driven Representations: A Use Case for Smart Agriculture,2024,Ivan Guevara; Stephen Ryan; Amandeep Singh; Colm Brandon; Tiziana Margaria,Sensors,10.3390/s24020495,https://doi.org/10.3390/s24020495,"Industry 4.0 is positioned at the junction of different disciplines, aiming to re-engineer processes and improve effectiveness and efficiency. It is taking over many industries whose traditional practices are being disrupted by advances in technology and inter-connectivity. In this context, enhanced agriculture systems incorporate new components that are capable of generating better decision making (humidity/temperature/soil sensors, drones for plague detection, smart irrigation, etc.) and also include novel processes for crop control (reproducible environmental conditions, proven strategies for water stress, etc.). At the same time, advances in model-driven development (MDD) simplify software development by introducing domain-specific abstractions of the code that makes application development feasible for domain experts who cannot code. XMDD (eXtreme MDD) makes this way to assemble software even more user-friendly and enables application domain experts who are not programmers to create complex solutions in a more straightforward way. Key to this approach is the introduction of high-level representations of domain-specific functionalities (called SIBs, service-independent building blocks) that encapsulate the programming code and their organisation in reusable libraries, and they are made available in the application development environment. This way, new domain-specific abstractions of the code become easily comprehensible and composable by domain experts. In this paper, we apply these concepts to a smart agriculture solution, producing a proof of concept for the new methodology in this application domain to be used as a portable demonstrator for MDD in IoT and agriculture in the Confirm Research Centre for Smart Manufacturing. Together with model-driven development tools, we leverage here the capabilities of the Nordic Thingy:53 as a multi-protocol IoT prototyping platform. It is an advanced sensing device that handles the data collection and distribution for decision making in the context of the agricultural system and supports edge computing. We demonstrate the importance of high-level abstraction when adopting a complex software development cycle within a multilayered heterogeneous IT ecosystem.",identified,unique,candidate_core,,
RAW194,OpenAlex,Q6,Edge-Computing Architectures for Real-Time Agricultural Decision Support Using IoT Sensor Networks,2023,Ifeanyi Chukwuka Okafor,Journal of Frontiers in Multidisciplinary Research,10.54660/.jfmr.2023.4.2.329-337,https://doi.org/10.54660/.jfmr.2023.4.2.329-337,"This study examines edge computing architectures integrated with Internet of Things (IoT) sensor networks for real-time agricultural decision support. By synthesizing recent literature (2014–2023), the paper evaluates architectural models, performance trade-offs, and operational challenges associated with deploying edge-enabled smart agriculture systems. Quantitative evidence from prior studies indicates that edge-based processing can reduce end-to-end latency by 40–65%, lower network bandwidth consumption by 30–70% and improve energy efficiency of sensor networks by up to 45% compared to cloud-centric architectures. The analysis further highlights improvements in real-time irrigation control, pest detection accuracy, and fault tolerance under intermittent connectivity. Key challenges related to interoperability, security, scalability, and cost are critically assessed. The findings underscore edge computing as a foundational enabler for autonomous, resilient, and data-driven agricultural systems, while identifying research gaps for standardized benchmarks, large-scale field validation, and energy-aware edge intelligence.",identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW195,OpenAlex,Q6,Smart agricultural monitoring system: a practical design approach,2022,Ebenezer Akansah; Elisha Elikem Kofi Senoo; Israel Mendonça; Masayoshi Aritsugi,,10.1145/3567445.3569165,https://doi.org/10.1145/3567445.3569165,"With the advancements in the fields of Artificial Intelligence (AI) and Internet of Things (IoT) technologies, Smart Agriculture Systems (SAS) have seen considerable research into innovations such as early disease detection, irrigation control techniques and farm management systems. There have also been significant proprietary interests from organizations, that develop solutions with high-end hardware and software systems, which require a capital investment to deploy a holistic solution. In this research, we propose a low-cost, comprehensive system for monitoring and reporting key metrics such as ambient and soil conditions necessary for proper crop growth. In order to test the feasibility and efficacy of our system, we designed and deployed weather-proof IoT-based wireless sensor nodes, with a command-and-control edge computing module and a pump control module on a family-owned smallholder rice paddy fields in Japan. We explain our methodology, experiences and challenges, which may help explain some of the hindrances to the wide-scale adoption of SAS.",identified,unique,candidate_core,,
RAW196,OpenAlex,Q6,Implementing an Efficient Architecture for Latency Optimisation in Smart Farming,2024,Ntshuxeko Makondo; Hlabishi Kobo; Topside E. Mathonsi; Deon Du Plessis,IEEE Access,10.1109/access.2024.3466994,https://doi.org/10.1109/access.2024.3466994,"In various industries, including Agriculture, the application of the Fifth Generation (5G) of wireless technology has led to significant advancement. One of the most intriguing aspects of 5G technology is the potential to reduce latency for Internet of Things (IoT) applications, especially for latency-sensitive smart farming applications such as fire detection. The data generated by IoT devices such as sensors, cameras, and actuators in intelligent farming applications are growing exponentially. Traditional methods of processing and storing IoT data usually include cloud data centres, which are often far from data sources, resulting in multiple network hops that increase latency. To this end, the existing network infrastructures struggle to cope with increasing traffic and meet the stringent low-latency requirements of various real-time environmental monitoring IoT applications. To solve this problem, Edge Computing (EC) emerged as a solution. Edge technology allows the deployment of 5G Core (5GC) network functions close to the data-generating IoT sensors. This method allows data processing to be performed near the sensor, thereby reducing latency. As a result, this paper proposed an efficient architecture to minimise latency in 5G networks by moving the User Plane Function (UPF) node to the edge of the network closer to users using the Control and User Plane Separation (CUPS) strategy. Furthermore, this paper further proposed Software-Defined Networking (SDN) based backhaul. This backhaul was configured to use the Open Network Operating System (ONOS) controller, which has been customised with a distributed core to improve throughput, latency, and scalability. Using SDN in the 5G backhaul network allows operators to create dynamic, scalable, and efficient networks capable of serving a diverse variety of services and applications with varying performance needs. The results of the experiment conducted on the Third Generation Partnership Project (3GPP) compliant 5G testbed demonstrated that the proposed architecture reduced the average Round Time Trip (RTT) by 60.7% while improving the throughput by approximately 40.48%. This significant reduction in latency and improvement in throughput paves the way for the implementation of real-world 5G applications, particularly in latency-sensitive sectors like smart agriculture. Agricultural operations will benefit from faster data processing and communication, enabling real-time monitoring, and precision irrigation, ultimately leading to increased efficiency.",identified,unique,candidate_core,,
RAW197,OpenAlex,Q6,A Wireless Sensor Network Integrated with Edge Computing for Real-Time Crop Monitoring and Automated Irrigation,2024,Angeline D. Garma; Febus Reidj G. Cruz,,10.1109/tssa63730.2024.10864141,https://doi.org/10.1109/tssa63730.2024.10864141,"Cloud-based smart agriculture systems struggle with real-time processing and connectivity in remote areas. This study integrates edge computing with WSNs to create a real-time crop monitoring and auto-irrigation system. The edge node handles RF communication with sensor and actuator nodes and connects to a LoRaWAN gateway provided by Packetworx using an SX1276 LoRa chip at 868 MHz. This design allows efficient data collection, local processing, and automated control without needing constant internet access. Implemented in Rosario, Batangas, Philippines, the system monitors soil moisture, NPK levels, temperature, and humidity, and controls irrigation via five solenoid valves. Each node operates for about 10.3 hours, extended by solar panels. Connectivity tests indicate better signal quality with higher gateways and increased packet loss at greater distances.",identified,unique,candidate_core,,
RAW198,OpenAlex,Q6,"A Survey on IoT Security: Application Areas, Security Threats, and Solution Architectures",2019,Vikas Hassija; Vinay Chamola; Vikas Saxena; Divyansh Jain; Pranav Goyal; Biplab Sikdar,IEEE Access,10.1109/access.2019.2924045,https://doi.org/10.1109/access.2019.2924045,"The Internet of Things (IoT) is the next era of communication. Using the IoT, physical objects can be empowered to create, receive, and exchange data in a seamless manner. Various IoT applications focus on automating different tasks and are trying to empower the inanimate physical objects to act without any human intervention. The existing and upcoming IoT applications are highly promising to increase the level of comfort, efficiency, and automation for the users. To be able to implement such a world in an ever-growing fashion requires high security, privacy, authentication, and recovery from attacks. In this regard, it is imperative to make the required changes in the architecture of the IoT applications for achieving end-to-end secure IoT environments. In this paper, a detailed review of the security-related challenges and sources of threat in the IoT applications is presented. After discussing the security issues, various emerging and existing technologies focused on achieving a high degree of trust in the IoT applications are discussed. Four different technologies, blockchain, fog computing, edge computing, and machine learning, to increase the level of security in IoT are discussed.",identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW199,OpenAlex,Q6,The Path to Smart Farming: Innovations and Opportunities in Precision Agriculture,2023,E. M. B. M. Karunathilake; Anh Tuan Le; Seong Heo; Yong Suk Chung; Sheikh Mansoor,Agriculture,10.3390/agriculture13081593,https://doi.org/10.3390/agriculture13081593,"Precision agriculture employs cutting-edge technologies to increase agricultural productivity while reducing adverse impacts on the environment. Precision agriculture is a farming approach that uses advanced technology and data analysis to maximize crop yields, cut waste, and increase productivity. It is a potential strategy for tackling some of the major issues confronting contemporary agriculture, such as feeding a growing world population while reducing environmental effects. This review article examines some of the latest recent advances in precision agriculture, including the Internet of Things (IoT) and how to make use of big data. This review article aims to provide an overview of the recent innovations, challenges, and future prospects of precision agriculture and smart farming. It presents an analysis of the current state of precision agriculture, including the most recent innovations in technology, such as drones, sensors, and machine learning. The article also discusses some of the main challenges faced by precision agriculture, including data management, technology adoption, and cost-effectiveness.",identified,duplicate,pending,D01_duplicate_of_RAW142,
RAW200,OpenAlex,Q6,A Survey on the Role of IoT in Agriculture for the Implementation of Smart Farming,2019,Muhammad Shoaib Farooq; Shamyla Riaz; Adnan Abid; Kamran Abid; Muhammad Azhar Naeem,IEEE Access,10.1109/access.2019.2949703,https://doi.org/10.1109/access.2019.2949703,"Internet of things (IoT) is a promising technology which provides efficient and reliable solutions towards the modernization of several domains. IoT based solutions are being developed to automatically maintain and monitor agricultural farms with minimal human involvement. The article presents many aspects of technologies involved in the domain of IoT in agriculture. It explains the major components of IoT based smart farming. A rigorous discussion on network technologies used in IoT based agriculture has been presented, that involves network architecture and layers, network topologies used, and protocols. Furthermore, the connection of IoT based agriculture systems with relevant technologies including cloud computing, big data storage and analytics has also been presented. In addition, security issues in IoT agriculture have been highlighted. A list of smart phone based and sensor based applications developed for different aspects of farm management has also been presented. Lastly, the regulations and policies made by several countries to standardize IoT based agriculture have been presented along with few available success stories. In the end, some open research issues and challenges in IoT agriculture field have been presented.",identified,duplicate,pending,D01_duplicate_of_RAW140,
RAW201,OpenAlex,Q6,Precision Agriculture Techniques and Practices: From Considerations to Applications,2019,Uferah Shafi; Rafia Mumtaz; José García-Nieto; Syed Ali Hassan; Syed Ali Raza Zaidi; Naveed Iqbal,Sensors,10.3390/s19173796,https://doi.org/10.3390/s19173796,"Internet of Things (IoT)-based automation of agricultural events can change the agriculture sector from being static and manual to dynamic and smart, leading to enhanced production with reduced human efforts. Precision Agriculture (PA) along with Wireless Sensor Network (WSN) are the main drivers of automation in the agriculture domain. PA uses specific sensors and software to ensure that the crops receive exactly what they need to optimize productivity and sustainability. PA includes retrieving real data about the conditions of soil, crops and weather from the sensors deployed in the fields. High-resolution images of crops are obtained from satellite or air-borne platforms (manned or unmanned), which are further processed to extract information used to provide future decisions. In this paper, a review of near and remote sensor networks in the agriculture domain is presented along with several considerations and challenges. This survey includes wireless communication technologies, sensors, and wireless nodes used to assess the environmental behaviour, the platforms used to obtain spectral images of crops, the common vegetation indices used to analyse spectral images and applications of WSN in agriculture. As a proof of concept, we present a case study showing how WSN-based PA system can be implemented. We propose an IoT-based smart solution for crop health monitoring, which is comprised of two modules. The first module is a wireless sensor network-based system to monitor real-time crop health status. The second module uses a low altitude remote sensing platform to obtain multi-spectral imagery, which is further processed to classify healthy and unhealthy crops. We also highlight the results obtained using a case study and list the challenges and future directions based on our work.",identified,duplicate,pending,D01_duplicate_of_RAW141,
RAW202,OpenAlex,Q6,"IoT-Enabled Smart Agriculture: Architecture, Applications, and Challenges",2022,Vũ Khánh Quý; Van-Hau Nguyen; Dang Van Anh; Nguyễn Minh Quý; Nguyễn Tiến Ban; Stefania Lanza,Applied Sciences,10.3390/app12073396,https://doi.org/10.3390/app12073396,"The growth of the global population coupled with a decline in natural resources, farmland, and the increase in unpredictable environmental conditions leads to food security is becoming a major concern for all nations worldwide. These problems are motivators that are driving the agricultural industry to transition to smart agriculture with the application of the Internet of Things (IoT) and big data solutions to improve operational efficiency and productivity. The IoT integrates a series of existing state-of-the-art solutions and technologies, such as wireless sensor networks, cognitive radio ad hoc networks, cloud computing, big data, and end-user applications. This study presents a survey of IoT solutions and demonstrates how IoT can be integrated into the smart agriculture sector. To achieve this objective, we discuss the vision of IoT-enabled smart agriculture ecosystems by evaluating their architecture (IoT devices, communication technologies, big data storage, and processing), their applications, and research timeline. In addition, we discuss trends and opportunities of IoT applications for smart agriculture and also indicate the open issues and challenges of IoT application in smart agriculture. We hope that the findings of this study will constitute important guidelines in research and promotion of IoT solutions aiming to improve the productivity and quality of the agriculture sector as well as facilitating the transition towards a future sustainable environment with an agroecological approach.",identified,duplicate,pending,D01_duplicate_of_RAW145,
RAW203,OpenAlex,Q6,Privacy-Preserving Edge Intelligence for Agriculture: A 6G-Enabled Federated Learning Architecture,2025,Palvancha Shambhavi; V.Jyothi; Mittapally Anusha; K.A.Jyotsna; S.Kanakaprabha; G.Charles Babu,,10.1109/icscn67106.2025.11308696,https://doi.org/10.1109/icscn67106.2025.11308696,"The fastest growing wireless communication technologies and artificial intelligence are changing the face of agriculture making it a highly data intensive industry. Scalability, latency, privacy and energy efficiency pose a challenge to conventional cloud-centric methods of agricultural analytics. This paper introduces a 6G enabled Federated Learning (FL) model to large-scale smart agriculture applications to overcome these limits. This framework is based on the ultra-low latency, massive connectivity, and high reliability features of 6G networks that allow solving one of the major challenges of machine learning: the ability of distributed agricultural apparatus, including IoT sensors, drones, and autonomous machinery, to collaboratively learn machine learning without exchanging raw data. This methodology preserves the privacy of data, leads to reduced communications overhead, and real-time decision-making capabilities in precision agriculture. The framework offered combines intelligent edge computing, blockchain enhanced security, and dynamic model combining approaches to process disparate sources of data and the changeable nature of agricultural settings. Some common applications are measuring the health of crops, predictive irrigation control, soil fertility, and detecting pests. The simulation findings and the case studies illustrate that 6G-FL framework can attain high levels of scalability, accuracy and very high efficiency in contrast to traditional centralized learning paradigms. This study indicates the possible applications of 6G and federated intelligence to deploy sustainable, resilient, and massive smart agriculture applications into food security in the future.",identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW204,OpenAlex,Q6,Role of IoT Technology in Agriculture: A Systematic Literature Review,2020,Muhammad Shoaib Farooq; Shamyla Riaz; Adnan Abid; T. Umer; Yousaf Bin Zikria,Electronics,10.3390/electronics9020319,https://doi.org/10.3390/electronics9020319,"The growing demand for food in terms of quality and quantity has increased the need for industrialization and intensification in the agriculture field. Internet of Things (IoT) is a highly promising technology that is offering many innovative solutions to modernize the agriculture sector. Research institutions and scientific groups are continuously working to deliver solutions and products using IoT to address different domains of agriculture. This paper presents a systematic literature review (SLR) by conducting a survey of IoT technologies and their current utilization in different application domains of the agriculture sector. The underlying SLR has been compiled by reviewing research articles published in well-reputed venues between 2006 and 2019. A total of 67 papers were carefully selected through a systematic process and classified accordingly. The primary objective of this systematic study is the collection of all relevant research on IoT agricultural applications, sensors/devices, communication protocols, and network types. Furthermore, it also discusses the main issues and challenges that are being investigated in the field of agriculture. Moreover, an IoT agriculture framework has been presented that contextualizes the representation of a wide range of current solutions in the field of agriculture. Similarly, country policies for IoT-based agriculture have also been presented. Lastly, open issues and challenges have been presented to provide the researchers promising future directions in the domain of IoT agriculture.",identified,duplicate,pending,D01_duplicate_of_RAW144,
RAW205,OpenAlex,Q6,"IoT-Equipped and AI-Enabled Next Generation Smart Agriculture: A Critical Review, Current Challenges and Future Trends",2022,Sameer Qazi; Bilal A. Khawaja; Qazi Umar Farooq,IEEE Access,10.1109/access.2022.3152544,https://doi.org/10.1109/access.2022.3152544,"Smart agriculture techniques have recently seen widespread interest by farmers. This is driven by several factors, which include the widespread availability of economically-priced, low-powered Internet of Things (IoT) based wireless sensors to remotely monitor and report conditions of the field, climate, and crops. This enables efficient management of resources like minimizing water requirements for irrigation and minimizing the use of toxic pesticides. Furthermore, the recent boom in Artificial Intelligence can enable farmers to deploy autonomous farming machinery and make better predictions of the future based on present and past conditions to minimize crop diseases and pest infestation. Together these two enabling technologies have revolutionized conventional agriculture practices. This survey paper provides: (a) A detailed tutorial on the available advancements in the field of smart agriculture systems through IoT technologies and AI techniques; (b) A critical review of these two available technologies and challenges in their widespread deployment; and (c) An in-depth discussion about the future trends including both technological and social, when smart agriculture systems will be widely adopted by the farmers globally.",identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW206,OpenAlex,Q6,Toward the Next Generation of Digitalization in Agriculture Based on Digital Twin Paradigm,2022,Abozar Nasirahmadi; Oliver Hensel,Sensors,10.3390/s22020498,https://doi.org/10.3390/s22020498,"Digitalization has impacted agricultural and food production systems, and makes application of technologies and advanced data processing techniques in agricultural field possible. Digital farming aims to use available information from agricultural assets to solve several existing challenges for addressing food security, climate protection, and resource management. However, the agricultural sector is complex, dynamic, and requires sophisticated management systems. The digital approaches are expected to provide more optimization and further decision-making supports. Digital twin in agriculture is a virtual representation of a farm with great potential for enhancing productivity and efficiency while declining energy usage and losses. This review describes the state-of-the-art of digital twin concepts along with different digital technologies and techniques in agricultural contexts. It presents a general framework of digital twins in soil, irrigation, robotics, farm machineries, and food post-harvest processing in agricultural field. Data recording, modeling including artificial intelligence, big data, simulation, analysis, prediction, and communication aspects (e.g., Internet of Things, wireless technologies) of digital twin in agriculture are discussed. Digital twin systems can support farmers as a next generation of digitalization paradigm by continuous and real-time monitoring of physical world (farm) and updating the state of virtual world.",identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW207,OpenAlex,Q6,Security and Privacy in Smart Farming: Challenges and Opportunities,2020,Maanak Gupta; Mahmoud Abdelsalam; Sajad Khorsandroo; Sudip Mittal,IEEE Access,10.1109/access.2020.2975142,https://doi.org/10.1109/access.2020.2975142,"Internet of Things (IoT) and smart computing technologies have revolutionized every sphere of 21 <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">st</sup> century humans. IoT technologies and the data driven services they offer were beyond imagination just a decade ago. Now, they surround us and influence a variety of domains such as automobile, smart home, healthcare, etc. In particular, the Agriculture and Farming industries have also embraced this technological intervention. Smart devices are widely used by a range of people from farmers to entrepreneurs. These technologies are used in a variety of ways, from finding real-time status of crops and soil moisture content to deploying drones to assist with tasks such as applying pesticide spray. However, the use of IoT and smart communication technologies introduce a vast exposure to cybersecurity threats and vulnerabilities in smart farming environments. Such cyber attacks have the potential to disrupt the economies of countries that are widely dependent on agriculture. In this paper, we present a holistic study on security and privacy in a smart farming ecosystem. The paper outlines a multi layered architecture relevant to the precision agriculture domain and discusses the security and privacy issues in this dynamic and distributed cyber physical environment. Further more, the paper elaborates on potential cyber attack scenarios and highlights open research challenges and future directions.",identified,unique,candidate_core,,
RAW208,OpenAlex,Q6,"Digital Twin: Values, Challenges and Enablers From a Modeling Perspective",2020,Adil Rasheed; Omer San; Trond Kvamsdal,IEEE Access,10.1109/access.2020.2970143,https://doi.org/10.1109/access.2020.2970143,"Digital twin can be defined as a virtual representation of a physical asset enabled through data and simulators for real-time prediction, optimization, monitoring, controlling, and improved decision making. Recent advances in computational pipelines, multiphysics solvers, artificial intelligence, big data cybernetics, data processing and management tools bring the promise of digital twins and their impact on society closer to reality. Digital twinning is now an important and emerging trend in many applications. Also referred to as a computational megamodel, device shadow, mirrored system, avatar or a synchronized virtual prototype, there can be no doubt that a digital twin plays a transformative role not only in how we design and operate cyber-physical intelligent systems, but also in how we advance the modularity of multi-disciplinary systems to tackle fundamental barriers not addressed by the current, evolutionary modeling practices. In this work, we review the recent status of methodologies and techniques related to the construction of digital twins mostly from a modeling perspective. Our aim is to provide a detailed coverage of the current challenges and enabling technologies along with recommendations and reflections for various stakeholders.",identified,duplicate,pending,D01_duplicate_of_RAW156,
