unique_id,source_raw_id,title,year,doi,source_channel,query_id,pnce_status,decision,reason_code,evidence_basis
U226,RAW264,Monitoring of Smart Greenhouse Using Internet of Things (IoT),2024,10.1007/978-981-99-9610-0_19,OpenAlex,Q8,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U227,RAW265,LoRaWAN based internet of things (IoT) system for precision irrigation in plasticulture fresh-market tomato,2022,10.1016/j.atech.2022.100053,OpenAlex,Q9,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U228,RAW266,Development of an IoT-Based Precision Irrigation System for Tomato Production from Indoor Seedling Germination to Outdoor Field Production,2023,10.3390/app13095556,OpenAlex,Q9,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U229,RAW267,&amp;lt;i&amp;gt;Internet of Things (IoT)-based Precision Irrigation with LoRaWAN Technology Applied to High Tunnel Vegetable Production&amp;lt;/i&amp;gt;,2020,10.13031/aim.202000762,OpenAlex,Q9,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U230,RAW268,Internet of Things (IoT)-Based Precision Irrigation With LoRaWAN Technology Applied to Vegetable Production,2021,10.13031/aim.202100877,OpenAlex,Q9,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U231,RAW269,"Implementing internet of things (IoT) sensor-based precision irrigation with LoRaWAN technology for enhancing yield, quality, and resource use efficiency of soilless basil",2023,10.17660/actahortic.2023.1377.79,OpenAlex,Q9,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U232,RAW278,IoT-Based Smart Irrigation Systems: An Overview on the Recent Trends on Sensors and IoT Systems for Irrigation in Precision Agriculture,2020,10.3390/s20041042,OpenAlex,Q9,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U233,RAW280,Current Progress and Future Prospects of Agriculture Technology: Gateway to Sustainable Agriculture,2021,10.3390/su13094883,OpenAlex,Q9,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U234,RAW283,Artificial Intelligence Technology in the Agricultural Sector: A Systematic Literature Review,2022,10.1109/access.2022.3232485,OpenAlex,Q9,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U235,RAW284,Monitoring Soil and Ambient Parameters in the IoT Precision Agriculture Scenario: An Original Modeling Approach Dedicated to Low-Cost Soil Water Content Sensors,2021,10.3390/s21155110,OpenAlex,Q9,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U236,RAW285,The IoT and AI in Agriculture: The Time Is Now—A Systematic Review of Smart Sensing Technologies,2025,10.3390/s25123583,OpenAlex,Q9,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U237,RAW287,Application of digital technologies for ensuring agricultural productivity,2023,10.1016/j.heliyon.2023.e22601,OpenAlex,Q9,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U238,RAW290,Smart Irrigation Technologies and Prospects for Enhancing Water Use Efficiency for Sustainable Agriculture,2025,10.3390/agriengineering7040106,OpenAlex,Q10,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U239,RAW291,A Fuzzy-Logic-Based Smart Irrigation Controller for Precision Agriculture,2024,10.1109/jiot.2024.3440200,OpenAlex,Q10,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U240,RAW292,Controlling irrigation in a container nursery using IoT,2018,10.3934/agrfood.2018.3.205,OpenAlex,Q10,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U241,RAW293,Digital twin-enabled intelligent irrigation-drainage system for precision water-salt management in saline agroecosystems,2025,10.1016/j.agwat.2025.109957,OpenAlex,Q10,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U242,RAW294,"Creation of Parcelas 5.0 using the 5S framework (social, sustainable, smart, sensing and safe) to improve traditional farming in Mexico",2025,10.1080/19397038.2025.2471306,OpenAlex,Q10,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U243,RAW296,Design of an Efficient Automated Closed-Loop Irrigation System for Stable Remote Access to Field Conditions,2019,10.35940/ijeat.f8366.088619,OpenAlex,Q10,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U244,RAW297,From Smart Farming towards Agriculture 5.0: A Review on Crop Data Management,2020,10.3390/agronomy10020207,OpenAlex,Q10,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U245,RAW299,Automated Irrigation and Fertigation System Applying Sensing Technology,2021,10.30880/jeva.2021.02.02.009,OpenAlex,Q10,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U246,RAW300,Reinforcement Learning based Decentralized Approach for Precision Agriculture and Environment Monitoring,2025,10.1109/icaiss61471.2025.11042035,OpenAlex,Q10,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U247,RAW301,IoT and Inception V3 for Precision Rice Disease Detection,2025,10.1109/cmss66566.2025.11182534,OpenAlex,Q10,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U248,RAW306,Advances in greenhouse automation and controlled environment agriculture: A transition to plant factories and urban agriculture,2018,10.25165/j.ijabe.20181101.3210,OpenAlex,Q10,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U249,RAW307,Towards Precision Agriculture: IoT-Enabled Intelligent Irrigation Systems Using Deep Learning Neural Network,2021,10.1109/jsen.2021.3069266,OpenAlex,Q10,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U250,RAW310,IoT-Blockchain Enabled Optimized Provenance System for Food Industry 4.0 Using Advanced Deep Learning,2020,10.3390/s20102990,OpenAlex,Q10,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U251,RAW312,Hydroponic Solutions for Soilless Production Systems: Issues and Opportunities in a Smart Agriculture Perspective,2019,10.3389/fpls.2019.00923,OpenAlex,Q10,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U252,RAW313,Advances in Agriculture Robotics: A State-of-the-Art Review and Challenges Ahead,2021,10.3390/robotics10020052,OpenAlex,Q10,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U253,RAW315,Smart Sensor Technologies Shaping the Future of Precision Agriculture: Recent Advances and Future Outlooks,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U254,RAW316,Dew Computing in Smart Agriculture to Improve Real-Time Data Processing and Decision-Making Capabilities for Sustainable Farming,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U255,RAW317,Safe Control of Multi-Agent Systems with Minimal Communication,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U256,RAW318,Systematic literature review of smart greenhouse monitoring,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U257,RAW319,"Comprehensive Exploration of Smart Cities: A Systematic Review of Benefits, Challenges, and Future Directions",2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U258,RAW320,IoT-Enabled Adaptive Watering System with ARIMA-Based Soil Moisture Prediction for Smart Agriculture,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U259,RAW321,Learned DICOM Image Compression via Super-Resolution with Dilated Residual Blocks and Pixel Attention,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U260,RAW322,Vegetation Effects on LoRa-Based Wireless Sensor Communication for Remote Monitoring of Automatic Orchard Irrigation Status,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U261,RAW323,Artificial Intelligence in Agriculture: Advancing Crop Productivity and Sustainability,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U262,RAW324,Analyzing the Effectiveness of Wireless Sensor Networks in Smart Agriculture with OPNET,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U263,RAW325,Data-driven model predictive control (MPC) for irrigation management in agricultural greenhouse under CO2 enrichment,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U264,RAW326,Precision agriculture through data‐driven farming techniques,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U265,RAW327,Spatiotemporal prediction of soil moisture content using machine learning algorithms,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U266,RAW328,"LoRa Communication for Agriculture 4.0: Opportunities, Challenges, and Future Directions",2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U267,RAW329,"MIMO-OFDM Based Wireless Sensor Networks: Standards, Challenges, and Opportunities in Smart Agriculture",2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U268,RAW330,"Application of Smart Techniques, Internet of Things and Data Mining for Resource Use Efficient and Sustainable Crop Production",2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U269,RAW331,Optimal cooperative routing protocol for energy efficiency in wireless sensor networks,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U270,RAW332,Intelligent Irrigation Management using Reinforcement Learning and Digital Twins,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U271,RAW333,"Recent advances in evolving computing paradigms: Cloud, edge, and fog technologies",2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U272,RAW334,"Digital Twin: Benefits, use cases, challenges, and opportunities",2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U273,RAW335,Energy-Efficient and Secure Routing in WSN-IoT for Smart Agriculture using Hybrid Optimization,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U274,RAW336,Internet of Things (IoT) Based Smart Agriculture Monitoring System,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U275,RAW337,"Smart agriculture: A review of IoT applications, challenges, and future trends",2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U276,RAW338,Internet of Things (IoT) and Agricultural Unmanned Aerial Vehicles (UAVs) in Smart Farming,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U277,RAW339,Scalable and Efficient Data Collection in IoT-Based Smart Farming,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U278,RAW340,Energy-Efficient IoT-Based Monitoring System for Precision Viticulture,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U279,RAW341,Multi-objective optimized GPSR intelligent routing protocol for UAV clusters,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U280,RAW342,Deep Learning for Pest Detection in Smart Agriculture: A Review,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U281,RAW343,Research on Agricultural Environmental Monitoring System Based on IoT,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U282,RAW344,Green-IoT based Smart Agriculture System for Real-time Monitoring and Control,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U283,RAW345,Security and Privacy Issues in Smart Agriculture: A Survey,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U284,RAW346,"Smart Farming: A Comprehensive Review of IoT, AI, and Big Data Applications",2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U285,RAW347,Solar dryer dome to improve post-harvest processing for smallholder farmers,2026,,local_paper_list,LOCAL,exclude,exclude,R01_out_of_year_range,metadata/title/abstract automated screen; full-text required for candidate_core
U286,RAW348,Harnessing the power of transformers and data fusion in smart irrigation,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U287,RAW349,Farming Assistance for Soil Fertility Improvement and Crop Prediction using XGBoost,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U288,RAW350,Edge-AI-Enabled IoT Systems for Smart Agriculture,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U289,RAW351,Smart Agriculture System Based on Long Range Wide Area Network,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U290,RAW352,IoT Based Smart Agriculture Monitoring and Irrigation System,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U291,RAW353,AI-based framework for early detection and segmentation of green Citrus fruits,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U292,RAW354,Impact of Minimum Spanning Tree Algorithms on Extractive Arabic Text Summarization,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U293,RAW355,Prediction the Depth of Color of Cationised Cotton Fabric Dyed with Reactive Dyes Using Fuzzy Logic,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U294,RAW356,Review of Current Robotic Approaches for Weed Management in Paddy Cultivation,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U295,RAW357,Control And Monitoring System Design Cultivation of Lettuce Using Method Aeroponics Based on Smart Farming,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U296,RAW358,Post-quantum digital signature algorithms on IoT,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U297,RAW359,Design and Implementation of an efficient IoT based approach to Supply Chain Management,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U298,RAW360,Event-Triggered Distributed Optimal Bipartite Consensus Control for Multi-Agent Systems,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U299,RAW361,Data-driven model predictive control (MPC) for irrigation management to optimize water and energy,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U300,RAW362,"Edge Computing-Enabled Smart Agriculture: Technical Architectures, Practical Evolution, and Bottleneck Breakthroughs",2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U301,RAW363,Dragonfly-Inspired OLSR Protocol for Interference-Aware Seamless Connectivity in FANET,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U302,RAW364,Path planning for unmanned aerial vehicles in dynamic environments,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U303,RAW365,Next-generation lithium-ion batteries for electric vehicles: AI driven performance optimization,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U304,RAW366,AI and Robotics in Agriculture: A Systematic and Quantitative Review of Research Trends,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U305,RAW367,Navigating ethics in wireless sensor networks for sustainable agriculture,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U306,RAW368,Bundled authenticated key exchange: a concrete treatment of (post-quantum) signal’s handshake protocol,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U307,RAW369,"Smart Farming Technologies: IoT, Sensors, and Data Analytics",2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U308,RAW370,Self-Triggering Evolutionary Optimal Control of Multi-Modular Robot Manipulators,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U309,RAW371,Learning-based Pest Count Forecasting for Solar Insecticidal Lamps,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U310,RAW372,Sustainable food systems transformation in the face of climate change,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U311,RAW373,Sustainable Smart Irrigation System using solar PV with rainwater harvesting,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U312,RAW374,DP-MCR: A Bio-Inspired Multi-Constraint Routing Protocol for Delay-Resilient and Secure Communication,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U313,RAW375,Peregrine Falcon Optimization Routing Protocol for Hazardous Drone Ad-Hoc Networks,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U314,RAW376,Decentralized Dynamic Event-Triggered Communication and Active Suspension Control of In-Wheel Motor Driven Electric Vehicles,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U315,RAW377,Automated Greenhouses: IoT-Driven Climate Control,2026,,local_paper_list,LOCAL,exclude,exclude,R01_out_of_year_range,metadata/title/abstract automated screen; full-text required for candidate_core
U316,RAW378,Intelligent Offloading of IoT-Based Smart Agriculture Data in Edge-Cloud Continuum,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U317,RAW379,Analysis of multi-dimensional Industrial IoT (IIoT) data in Edge–Fog–Cloud based architectural frameworks,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U318,RAW380,Digital Technologies for Sustainable Development of Agri-Food: Implementation Guidelines Toward Industry 5.0,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U319,RAW381,"Foundation models in smart agriculture: Basics, opportunities, and challenges",2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U320,RAW382,Co-design of dynamic event-triggered mechanism and observer-based control for networked systems,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U321,RAW383,Security Analysis in Smart Agriculture: Insights from a Cyber-Physical System Application,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U322,RAW384,Management Practices for Sustainable Agriculture in the Age of Smart Farming,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U323,RAW385,Optimal Operation of Integrated Energy Systems Case Study on Application of Event-Triggered MPC,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U324,RAW386,"Design, development, and evaluation of a low-cost smart greenhouse control system",2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U325,RAW387,Cross-layer analysis of machine learning models for secure and energy-efficient IoT networks,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U326,RAW388,Design and development of IoT smart drip irrigation and fertigation prototype,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U327,RAW389,Virtual sensors for smart farming: An IoT-and AI-enabled approach,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U328,RAW390,A Review of Smart Crop Technologies for Resource Constrained Environments,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U329,RAW391,Integrated Fluid Dynamics Modeling for Smart Agricultural Irrigation,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U330,RAW392,A review of cybersecurity incidents in the food and agriculture sector,2025,,local_paper_list,LOCAL,exclude,exclude,R02_wrong_document_type_or_domain,metadata/title/abstract automated screen; full-text required for candidate_core
U331,RAW393,RL-Guided MPC for Autonomous Greenhouse Control,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U332,RAW394,Real-Time Respiratory Sound Classification For Remote Diagnostic Systems in Agriculture,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U333,RAW395,Development and evaluation of wireless sensor network (WSN) based automated drip irrigation system,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U334,RAW396,Hybrid LoRaWAN–MQTT Architecture for Portable Smart Greenhouses,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U335,RAW397,Observer-based AE-T cooperative DMPC for a class of interconnected nonlinear systems,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U336,RAW398,CropSynergy: Harnessing IoT Solutions for Smart and Efficient Crop Management,2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U337,RAW399,Stable Plithogenic Cubic Sets in Agricultural Decision Making,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U338,RAW400,A platform to support the fast development of digital twins for agricultural holdings,2025,,local_paper_list,LOCAL,exclude,exclude,R03_no_clear_network_control_component,metadata/title/abstract automated screen; full-text required for candidate_core
U339,RAW401,Design and performance of nutrient dosing control system using fuzzy logic,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U340,RAW402,Mappings Of Plithogenic Cubic Sets,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U341,RAW403,Efficient state synchronization in distributed electrical grid systems,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U342,RAW404,ILoRa: Interleaving-driven neural network for rate adaptation in LoRa communications,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U343,RAW405,"Control Algorithms for Intelligent Agriculture: Applications, Challenges, and Future Directions",2025,,local_paper_list,LOCAL,candidate_core,fulltext_candidate,title/abstract contains agriculture + network/control PNCE terms,metadata/title/abstract automated screen; full-text required for candidate_core
U344,RAW406,Jaguar-Based Routing Protocol (JRP) For Improved Reliability in DANET,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
U345,RAW407,Machine learning and robotics in urban traffic flow optimization,2025,,local_paper_list,LOCAL,exclude,exclude,R04_out_of_agriculture_scope,metadata/title/abstract automated screen; full-text required for candidate_core
